# Pedejas izmainas/Last updated 13.01.2020.
ID,Total
100mX3164Y2666,287
100mX3164Y2667,21
100mX3164Y2668,86
100mX3164Y2670,57
100mX3164Y2674,114
100mX3164Y2675,62
100mX3164Y2676,5
100mX3164Y2677,45
100mX3164Y2678,46
100mX3164Y2679,76
100mX3164Y2680,36
100mX3164Y2681,46
100mX3164Y2683,5
100mX3164Y2685,5
100mX3164Y2686,111
100mX3164Y2687,13
100mX3164Y2688,17
100mX3164Y2689,24
100mX3164Y2690,22
100mX3164Y2691,5
100mX3164Y2692,173
100mX3164Y2693,11
100mX3164Y2694,15
100mX3164Y2695,5
100mX3164Y2708,25
100mX3164Y2710,89
100mX3164Y2711,21
100mX3164Y2712,5
100mX3164Y2716,19
100mX3164Y2717,93
100mX3164Y2718,149
100mX3164Y2719,144
100mX3164Y2720,156
100mX3164Y2721,13
100mX3164Y2722,5
100mX3165Y2607,5
100mX3165Y2634,5
100mX3165Y2635,15
100mX3165Y2636,203
100mX3165Y2637,151
100mX3165Y2638,219
100mX3165Y2639,275
100mX3165Y2640,187
100mX3165Y2643,71
100mX3165Y2644,237
100mX3165Y2645,161
100mX3165Y2646,145
100mX3165Y2647,333
100mX3165Y2648,12
100mX3165Y2649,24
100mX3165Y2650,26
100mX3165Y2651,29
100mX3165Y2652,16
100mX3165Y2653,32
100mX3165Y2654,22
100mX3165Y2655,18
100mX3165Y2656,23
100mX3165Y2657,39
100mX3165Y2658,116
100mX3165Y2659,171
100mX3165Y2660,53
100mX3165Y2661,69
100mX3165Y2662,70
100mX3165Y2663,110
100mX3165Y2664,79
100mX3165Y2665,115
100mX3165Y2666,89
100mX3165Y2667,16
100mX3165Y2669,64
100mX3165Y2679,5
100mX3165Y2681,5
100mX3165Y2682,13
100mX3165Y2683,14
100mX3165Y2685,5
100mX3165Y2686,17
100mX3165Y2687,20
100mX3165Y2688,12
100mX3165Y2689,26
100mX3165Y2690,23
100mX3165Y2691,5
100mX3165Y2692,5
100mX3165Y2693,20
100mX3165Y2694,14
100mX3165Y2695,12
100mX3165Y2708,79
100mX3165Y2709,125
100mX3165Y2712,5
100mX3165Y2713,63
100mX3165Y2714,55
100mX3165Y2715,21
100mX3165Y2716,31
100mX3165Y2717,5
100mX3165Y2718,73
100mX3165Y2720,5
100mX3166Y2634,5
100mX3166Y2635,206
100mX3166Y2636,234
100mX3166Y2637,237
100mX3166Y2638,5
100mX3166Y2639,103
100mX3166Y2640,20
100mX3166Y2642,63
100mX3166Y2643,154
100mX3166Y2644,397
100mX3166Y2645,122
100mX3166Y2646,149
100mX3166Y2647,135
100mX3166Y2648,317
100mX3166Y2649,75
100mX3166Y2650,65
100mX3166Y2651,5
100mX3166Y2652,5
100mX3166Y2653,20
100mX3166Y2654,23
100mX3166Y2655,13
100mX3166Y2656,26
100mX3166Y2657,33
100mX3166Y2658,25
100mX3166Y2659,213
100mX3166Y2660,28
100mX3166Y2661,47
100mX3166Y2662,47
100mX3166Y2663,45
100mX3166Y2664,160
100mX3166Y2665,13
100mX3166Y2666,12
100mX3166Y2667,21
100mX3166Y2675,5
100mX3166Y2682,70
100mX3166Y2683,56
100mX3166Y2684,67
100mX3166Y2686,5
100mX3166Y2687,15
100mX3166Y2688,18
100mX3166Y2689,5
100mX3166Y2690,5
100mX3166Y2691,13
100mX3166Y2692,5
100mX3166Y2693,19
100mX3166Y2694,28
100mX3166Y2695,14
100mX3166Y2707,85
100mX3166Y2708,70
100mX3166Y2715,97
100mX3166Y2717,147
100mX3166Y2718,22
100mX3166Y2719,5
100mX3167Y2633,5
100mX3167Y2634,255
100mX3167Y2635,78
100mX3167Y2636,340
100mX3167Y2637,125
100mX3167Y2638,163
100mX3167Y2639,391
100mX3167Y2640,14
100mX3167Y2645,85
100mX3167Y2648,206
100mX3167Y2649,178
100mX3167Y2650,135
100mX3167Y2651,5
100mX3167Y2654,5
100mX3167Y2655,13
100mX3167Y2656,21
100mX3167Y2657,35
100mX3167Y2658,29
100mX3167Y2659,38
100mX3167Y2660,36
100mX3167Y2661,60
100mX3167Y2662,27
100mX3167Y2663,36
100mX3167Y2664,48
100mX3167Y2665,46
100mX3167Y2666,23
100mX3167Y2667,5
100mX3167Y2672,33
100mX3167Y2673,35
100mX3167Y2681,49
100mX3167Y2682,166
100mX3167Y2683,43
100mX3167Y2684,108
100mX3167Y2685,5
100mX3167Y2687,16
100mX3167Y2688,20
100mX3167Y2689,28
100mX3167Y2690,5
100mX3167Y2691,5
100mX3167Y2692,5
100mX3167Y2693,27
100mX3167Y2694,23
100mX3167Y2695,5
100mX3167Y2707,86
100mX3167Y2715,101
100mX3167Y2716,239
100mX3167Y2717,301
100mX3167Y2718,80
100mX3167Y2719,104
100mX3168Y2633,72
100mX3168Y2635,180
100mX3168Y2636,116
100mX3168Y2637,64
100mX3168Y2638,205
100mX3168Y2639,127
100mX3168Y2640,48
100mX3168Y2657,22
100mX3168Y2658,28
100mX3168Y2659,33
100mX3168Y2660,29
100mX3168Y2661,32
100mX3168Y2662,25
100mX3168Y2663,74
100mX3168Y2664,86
100mX3168Y2665,51
100mX3168Y2666,22
100mX3168Y2667,12
100mX3168Y2669,5
100mX3168Y2670,5
100mX3168Y2681,31
100mX3168Y2682,68
100mX3168Y2683,75
100mX3168Y2688,24
100mX3168Y2689,31
100mX3168Y2690,25
100mX3168Y2691,12
100mX3168Y2692,5
100mX3168Y2693,14
100mX3168Y2694,34
100mX3168Y2695,5
100mX3168Y2707,29
100mX3168Y2715,5
100mX3168Y2716,272
100mX3168Y2718,149
100mX3169Y2634,212
100mX3169Y2635,239
100mX3169Y2638,5
100mX3169Y2657,5
100mX3169Y2658,30
100mX3169Y2659,19
100mX3169Y2660,33
100mX3169Y2661,33
100mX3169Y2662,62
100mX3169Y2663,60
100mX3169Y2664,39
100mX3169Y2665,73
100mX3169Y2666,30
100mX3169Y2667,5
100mX3169Y2673,5
100mX3169Y2682,71
100mX3169Y2683,32
100mX3169Y2688,5
100mX3169Y2689,17
100mX3169Y2690,42
100mX3169Y2691,29
100mX3169Y2692,34
100mX3169Y2693,17
100mX3169Y2694,30
100mX3169Y2695,5
100mX3169Y2707,77
100mX3169Y2708,16
100mX3169Y2718,102
100mX3170Y2658,5
100mX3170Y2659,21
100mX3170Y2660,39
100mX3170Y2661,30
100mX3170Y2662,32
100mX3170Y2663,40
100mX3170Y2664,29
100mX3170Y2665,39
100mX3170Y2666,27
100mX3170Y2681,5
100mX3170Y2682,50
100mX3170Y2689,5
100mX3170Y2690,32
100mX3170Y2691,35
100mX3170Y2692,28
100mX3170Y2693,12
100mX3170Y2694,23
100mX3170Y2695,5
100mX3170Y2707,55
100mX3170Y2708,5
100mX3170Y2713,5
100mX3171Y2659,5
100mX3171Y2660,28
100mX3171Y2661,21
100mX3171Y2662,76
100mX3171Y2663,19
100mX3171Y2664,34
100mX3171Y2665,25
100mX3171Y2666,35
100mX3171Y2681,5
100mX3171Y2682,56
100mX3171Y2683,28
100mX3171Y2684,13
100mX3171Y2690,5
100mX3171Y2691,22
100mX3171Y2692,27
100mX3171Y2693,20
100mX3171Y2694,21
100mX3171Y2695,5
100mX3171Y2696,5
100mX3171Y2707,5
100mX3172Y2661,30
100mX3172Y2662,42
100mX3172Y2663,74
100mX3172Y2664,5
100mX3172Y2665,23
100mX3172Y2666,23
100mX3172Y2667,5
100mX3172Y2682,46
100mX3172Y2683,25
100mX3172Y2684,39
100mX3172Y2691,15
100mX3172Y2692,24
100mX3172Y2693,29
100mX3172Y2694,24
100mX3172Y2695,30
100mX3172Y2696,25
100mX3172Y2697,87
100mX3172Y2698,176
100mX3173Y2662,5
100mX3173Y2670,5
100mX3173Y2683,49
100mX3173Y2684,80
100mX3173Y2691,5
100mX3173Y2692,30
100mX3173Y2693,34
100mX3173Y2694,30
100mX3173Y2695,17
100mX3173Y2696,5
100mX3173Y2697,191
100mX3173Y2706,5
100mX3173Y2707,14
100mX3173Y2708,5
100mX3174Y2669,5
100mX3174Y2678,5
100mX3174Y2684,5
100mX3174Y2687,11
100mX3174Y2692,5
100mX3174Y2693,5
100mX3174Y2694,5
100mX3174Y2696,34
100mX3174Y2697,385
100mX3175Y2694,5
100mX3175Y2696,5
100mX3175Y2697,114
