# Pedejas izmainas/Last updated 09.01.2020.
ID,Total
1kmX384Y283,5
1kmX384Y285,5
1kmX384Y288,5
1kmX384Y303,5
1kmX384Y305,27
1kmX384Y306,5
1kmX384Y308,5
1kmX384Y312,5
1kmX384Y314,5
1kmX384Y317,5
1kmX384Y318,5
1kmX384Y336,5
1kmX384Y342,5
1kmX384Y343,5
1kmX384Y344,5
1kmX384Y345,14
1kmX384Y346,24
1kmX384Y348,5
1kmX384Y349,5
1kmX384Y353,5
1kmX384Y357,11
1kmX384Y361,5
1kmX384Y374,24
1kmX384Y375,26
1kmX385Y256,5
1kmX385Y260,11
1kmX385Y261,14
1kmX385Y262,5
1kmX385Y265,5
1kmX385Y277,5
1kmX385Y282,5
1kmX385Y283,5
1kmX385Y285,5
1kmX385Y287,5
1kmX385Y288,5
1kmX385Y305,19
1kmX385Y306,5
1kmX385Y308,5
1kmX385Y309,5
1kmX385Y312,5
1kmX385Y313,5
1kmX385Y314,5
1kmX385Y316,5
1kmX385Y317,5
1kmX385Y320,5
1kmX385Y338,5
1kmX385Y339,5
1kmX385Y340,5
1kmX385Y341,5
1kmX385Y343,5
1kmX385Y345,5
1kmX385Y346,5
1kmX385Y347,5
1kmX385Y348,5
1kmX385Y362,5
1kmX385Y374,5
1kmX385Y375,5
1kmX385Y388,5
1kmX386Y254,5
1kmX386Y256,5
1kmX386Y257,5
1kmX386Y258,5
1kmX386Y259,5
1kmX386Y260,29
1kmX386Y261,5
1kmX386Y269,5
1kmX386Y275,5
1kmX386Y280,18
1kmX386Y281,5
1kmX386Y284,5
1kmX386Y285,5
1kmX386Y292,5
1kmX386Y304,5
1kmX386Y305,5
1kmX386Y309,5
1kmX386Y312,5
1kmX386Y318,5
1kmX386Y319,50
1kmX386Y322,5
1kmX386Y323,29
1kmX386Y324,5
1kmX386Y337,5
1kmX386Y342,5
1kmX386Y343,5
1kmX386Y345,5
1kmX386Y349,5
1kmX386Y376,5
1kmX386Y386,5
1kmX387Y254,5
1kmX387Y255,5
1kmX387Y258,5
1kmX387Y259,16
1kmX387Y262,5
1kmX387Y266,5
1kmX387Y282,5
1kmX387Y283,5
1kmX387Y284,5
1kmX387Y285,5
1kmX387Y286,5
1kmX387Y311,17
1kmX387Y312,5
1kmX387Y314,5
1kmX387Y317,5
1kmX387Y318,12
1kmX387Y319,5
1kmX387Y320,5
1kmX387Y322,5
1kmX387Y324,5
1kmX387Y325,5
1kmX387Y337,16
1kmX387Y342,12
1kmX387Y343,5
1kmX387Y347,5
1kmX387Y349,11
1kmX387Y369,5
1kmX387Y371,5
1kmX387Y373,5
1kmX387Y374,5
1kmX387Y377,5
1kmX387Y381,5
1kmX388Y254,5
1kmX388Y257,5
1kmX388Y259,27
1kmX388Y260,5
1kmX388Y261,5
1kmX388Y265,5
1kmX388Y266,5
1kmX388Y269,5
1kmX388Y270,5
1kmX388Y282,41
1kmX388Y283,13
1kmX388Y284,5
1kmX388Y299,11
1kmX388Y302,5
1kmX388Y311,5
1kmX388Y312,5
1kmX388Y313,5
1kmX388Y319,5
1kmX388Y321,5
1kmX388Y327,5
1kmX388Y330,5
1kmX388Y336,5
1kmX388Y341,5
1kmX388Y342,50
1kmX388Y343,181
1kmX388Y344,12
1kmX388Y347,24
1kmX388Y371,5
1kmX388Y372,5
1kmX388Y373,5
1kmX389Y257,5
1kmX389Y258,11
1kmX389Y259,58
1kmX389Y261,5
1kmX389Y262,5
1kmX389Y263,5
1kmX389Y265,5
1kmX389Y266,5
1kmX389Y267,16
1kmX389Y268,45
1kmX389Y269,5
1kmX389Y270,22
1kmX389Y280,17
1kmX389Y281,5
1kmX389Y282,19
1kmX389Y283,22
1kmX389Y284,13
1kmX389Y287,5
1kmX389Y296,5
1kmX389Y297,5
1kmX389Y302,5
1kmX389Y307,5
1kmX389Y308,5
1kmX389Y321,5
1kmX389Y322,5
1kmX389Y344,5
1kmX389Y345,5
1kmX389Y346,15
1kmX389Y347,5
1kmX389Y348,5
1kmX389Y351,5
1kmX389Y352,5
1kmX389Y372,5
1kmX389Y373,5
1kmX389Y374,5
1kmX389Y377,5
1kmX389Y390,5
1kmX390Y253,5
1kmX390Y255,13
1kmX390Y256,5
1kmX390Y258,5
1kmX390Y259,5
1kmX390Y260,79
1kmX390Y262,5
1kmX390Y263,5
1kmX390Y264,21
1kmX390Y265,5
1kmX390Y266,5
1kmX390Y267,326
1kmX390Y268,23
1kmX390Y269,12
1kmX390Y271,5
1kmX390Y279,5
1kmX390Y281,5
1kmX390Y282,219
1kmX390Y283,15
1kmX390Y284,5
1kmX390Y285,15
1kmX390Y288,5
1kmX390Y294,5
1kmX390Y298,26
1kmX390Y299,5
1kmX390Y300,5
1kmX390Y301,5
1kmX390Y302,11
1kmX390Y303,5
1kmX390Y304,5
1kmX390Y307,5
1kmX390Y308,5
1kmX390Y310,5
1kmX390Y315,5
1kmX390Y319,5
1kmX390Y321,5
1kmX390Y322,5
1kmX390Y323,5
1kmX390Y329,5
1kmX390Y335,5
1kmX390Y345,5
1kmX390Y346,5
1kmX390Y351,5
1kmX390Y360,5
1kmX390Y371,5
1kmX390Y379,5
1kmX390Y390,5
1kmX391Y252,5
1kmX391Y254,14
1kmX391Y257,5
1kmX391Y260,99
1kmX391Y261,5
1kmX391Y262,5
1kmX391Y263,20
1kmX391Y264,5
1kmX391Y268,24
1kmX391Y269,5
1kmX391Y277,5
1kmX391Y279,5
1kmX391Y281,26
1kmX391Y282,12
1kmX391Y283,5
1kmX391Y286,5
1kmX391Y291,5
1kmX391Y298,5
1kmX391Y299,29
1kmX391Y301,23
1kmX391Y302,13
1kmX391Y303,11
1kmX391Y304,5
1kmX391Y307,5
1kmX391Y315,5
1kmX391Y319,5
1kmX391Y320,5
1kmX391Y323,16
1kmX391Y324,5
1kmX391Y331,5
1kmX391Y333,5
1kmX391Y334,5
1kmX391Y335,5
1kmX391Y336,5
1kmX391Y338,5
1kmX391Y339,5
1kmX391Y341,5
1kmX391Y342,5
1kmX391Y344,5
1kmX391Y345,13
1kmX391Y359,5
1kmX391Y361,5
1kmX391Y367,5
1kmX392Y252,5
1kmX392Y253,5
1kmX392Y254,60
1kmX392Y255,11
1kmX392Y256,5
1kmX392Y257,5
1kmX392Y260,5
1kmX392Y262,5
1kmX392Y263,5
1kmX392Y265,5
1kmX392Y267,5
1kmX392Y268,5
1kmX392Y272,14
1kmX392Y280,5
1kmX392Y281,5
1kmX392Y282,18
1kmX392Y283,5
1kmX392Y284,5
1kmX392Y285,5
1kmX392Y300,5
1kmX392Y301,5
1kmX392Y302,25
1kmX392Y303,5
1kmX392Y304,400
1kmX392Y305,100
1kmX392Y306,11
1kmX392Y307,5
1kmX392Y323,5
1kmX392Y324,5
1kmX392Y325,5
1kmX392Y326,5
1kmX392Y332,5
1kmX392Y335,5
1kmX392Y339,5
1kmX392Y343,13
1kmX392Y344,5
1kmX392Y360,5
1kmX392Y373,5
1kmX392Y385,5
1kmX393Y253,5
1kmX393Y254,5
1kmX393Y256,5
1kmX393Y257,5
1kmX393Y260,5
1kmX393Y261,18
1kmX393Y262,5
1kmX393Y263,5
1kmX393Y265,5
1kmX393Y283,5
1kmX393Y284,5
1kmX393Y285,5
1kmX393Y298,5
1kmX393Y302,5
1kmX393Y303,5
1kmX393Y305,5
1kmX393Y306,15
1kmX393Y307,18
1kmX393Y313,5
1kmX393Y316,5
1kmX393Y323,5
1kmX393Y324,5
1kmX393Y325,24
1kmX393Y326,5
1kmX393Y344,5
1kmX393Y359,5
1kmX393Y360,40
1kmX393Y371,5
1kmX393Y381,5
1kmX393Y391,5
1kmX393Y392,5
1kmX394Y256,16
1kmX394Y261,5
1kmX394Y264,5
1kmX394Y266,5
1kmX394Y279,13
1kmX394Y281,5
1kmX394Y285,5
1kmX394Y295,5
1kmX394Y296,5
1kmX394Y297,21
1kmX394Y298,5
1kmX394Y301,19
1kmX394Y302,11
1kmX394Y303,20
1kmX394Y304,11
1kmX394Y305,5
1kmX394Y324,5
1kmX394Y325,5
1kmX394Y326,5
1kmX394Y327,5
1kmX394Y328,5
1kmX394Y332,5
1kmX394Y343,5
1kmX394Y345,5
1kmX394Y346,5
1kmX394Y354,5
1kmX394Y357,5
1kmX394Y360,5
1kmX394Y374,5
1kmX394Y392,5
1kmX395Y253,5
1kmX395Y255,5
1kmX395Y256,5
1kmX395Y257,5
1kmX395Y258,5
1kmX395Y262,5
1kmX395Y264,5
1kmX395Y265,5
1kmX395Y267,5
1kmX395Y279,5
1kmX395Y281,5
1kmX395Y283,5
1kmX395Y284,5
1kmX395Y285,23
1kmX395Y286,5
1kmX395Y289,5
1kmX395Y296,17
1kmX395Y297,84
1kmX395Y298,5
1kmX395Y300,5
1kmX395Y301,21
1kmX395Y302,5
1kmX395Y304,5
1kmX395Y305,5
1kmX395Y306,5
1kmX395Y312,5
1kmX395Y320,5
1kmX395Y323,11
1kmX395Y324,5
1kmX395Y325,21
1kmX395Y326,76
1kmX395Y327,5
1kmX395Y328,5
1kmX395Y332,15
1kmX395Y335,5
1kmX395Y338,5
1kmX395Y339,5
1kmX395Y340,5
1kmX395Y341,5
1kmX395Y342,122
1kmX395Y343,78
1kmX395Y354,21
1kmX395Y355,53
1kmX395Y356,5
1kmX395Y358,5
1kmX395Y360,5
1kmX395Y361,5
1kmX395Y374,5
1kmX395Y383,5
1kmX395Y392,5
1kmX396Y252,5
1kmX396Y254,5
1kmX396Y255,14
1kmX396Y256,18
1kmX396Y257,5
1kmX396Y265,5
1kmX396Y267,5
1kmX396Y268,5
1kmX396Y269,5
1kmX396Y271,5
1kmX396Y275,5
1kmX396Y276,5
1kmX396Y279,5
1kmX396Y281,5
1kmX396Y282,12
1kmX396Y283,14
1kmX396Y284,5
1kmX396Y285,5
1kmX396Y286,5
1kmX396Y296,5
1kmX396Y297,11
1kmX396Y301,5
1kmX396Y303,5
1kmX396Y304,5
1kmX396Y307,5
1kmX396Y313,5
1kmX396Y316,5
1kmX396Y324,21
1kmX396Y325,20
1kmX396Y326,208
1kmX396Y327,36
1kmX396Y328,5
1kmX396Y335,5
1kmX396Y336,5
1kmX396Y337,5
1kmX396Y340,5
1kmX396Y341,5
1kmX396Y342,64
1kmX396Y344,5
1kmX396Y345,5
1kmX396Y346,15
1kmX396Y367,5
1kmX396Y372,5
1kmX396Y373,24
1kmX396Y374,18
1kmX396Y381,12
1kmX396Y387,5
1kmX397Y253,29
1kmX397Y254,5
1kmX397Y255,5
1kmX397Y256,5
1kmX397Y260,5
1kmX397Y263,5
1kmX397Y264,12
1kmX397Y269,5
1kmX397Y270,5
1kmX397Y272,5
1kmX397Y273,5
1kmX397Y274,16
1kmX397Y279,19
1kmX397Y281,38
1kmX397Y282,23
1kmX397Y285,5
1kmX397Y286,17
1kmX397Y287,5
1kmX397Y296,5
1kmX397Y297,5
1kmX397Y299,5
1kmX397Y301,5
1kmX397Y302,5
1kmX397Y303,5
1kmX397Y304,5
1kmX397Y305,5
1kmX397Y312,5
1kmX397Y313,5
1kmX397Y323,12
1kmX397Y324,5
1kmX397Y326,5
1kmX397Y327,5
1kmX397Y328,21
1kmX397Y330,5
1kmX397Y335,5
1kmX397Y338,5
1kmX397Y340,5
1kmX397Y341,5
1kmX397Y342,5
1kmX397Y345,5
1kmX397Y368,5
1kmX397Y370,5
1kmX397Y373,5
1kmX397Y383,13
1kmX397Y384,5
1kmX397Y385,5
1kmX397Y386,5
1kmX397Y387,5
1kmX397Y388,5
1kmX398Y252,319
1kmX398Y253,55
1kmX398Y254,17
1kmX398Y255,5
1kmX398Y256,13
1kmX398Y262,5
1kmX398Y265,5
1kmX398Y267,5
1kmX398Y270,5
1kmX398Y273,5
1kmX398Y274,5
1kmX398Y277,5
1kmX398Y281,5
1kmX398Y282,14
1kmX398Y283,5
1kmX398Y284,19
1kmX398Y285,5
1kmX398Y286,5
1kmX398Y287,27
1kmX398Y288,5
1kmX398Y292,5
1kmX398Y298,5
1kmX398Y299,5
1kmX398Y304,5
1kmX398Y310,5
1kmX398Y312,5
1kmX398Y313,5
1kmX398Y317,5
1kmX398Y323,5
1kmX398Y326,5
1kmX398Y327,5
1kmX398Y328,5
1kmX398Y335,5
1kmX398Y339,5
1kmX398Y340,5
1kmX398Y341,5
1kmX398Y342,5
1kmX398Y348,12
1kmX398Y349,5
1kmX398Y361,5
1kmX398Y363,11
1kmX398Y364,5
1kmX398Y365,5
1kmX398Y366,5
1kmX398Y370,5
1kmX398Y371,13
1kmX398Y373,5
1kmX398Y374,13
1kmX398Y375,5
1kmX398Y378,5
1kmX398Y382,22
1kmX398Y383,18
1kmX398Y384,11
1kmX398Y388,5
1kmX398Y394,5
1kmX399Y252,45
1kmX399Y253,124
1kmX399Y254,5
1kmX399Y255,5
1kmX399Y256,5
1kmX399Y266,18
1kmX399Y270,5
1kmX399Y271,5
1kmX399Y274,5
1kmX399Y276,5
1kmX399Y279,5
1kmX399Y280,5
1kmX399Y281,5
1kmX399Y282,14
1kmX399Y284,5
1kmX399Y285,5
1kmX399Y286,5
1kmX399Y287,25
1kmX399Y291,5
1kmX399Y292,5
1kmX399Y298,5
1kmX399Y299,11
1kmX399Y303,16
1kmX399Y304,5
1kmX399Y306,5
1kmX399Y311,5
1kmX399Y312,5
1kmX399Y323,5
1kmX399Y326,5
1kmX399Y327,5
1kmX399Y329,5
1kmX399Y334,5
1kmX399Y339,12
1kmX399Y340,5
1kmX399Y341,5
1kmX399Y342,5
1kmX399Y348,12
1kmX399Y349,5
1kmX399Y361,5
1kmX399Y362,5
1kmX399Y370,5
1kmX399Y371,13
1kmX399Y374,26
1kmX399Y375,5
1kmX399Y376,5
1kmX399Y377,17
1kmX399Y378,13
1kmX399Y379,5
1kmX399Y380,5
1kmX399Y381,5
1kmX399Y393,27
1kmX399Y394,31
1kmX399Y395,5
1kmX400Y252,5
1kmX400Y254,5
1kmX400Y261,5
1kmX400Y263,12
1kmX400Y265,5
1kmX400Y267,5
1kmX400Y270,5
1kmX400Y272,5
1kmX400Y273,5
1kmX400Y275,5
1kmX400Y278,24
1kmX400Y279,5
1kmX400Y281,5
1kmX400Y282,14
1kmX400Y286,5
1kmX400Y287,5
1kmX400Y288,5
1kmX400Y289,5
1kmX400Y290,5
1kmX400Y296,5
1kmX400Y298,5
1kmX400Y299,5
1kmX400Y300,5
1kmX400Y301,14
1kmX400Y302,12
1kmX400Y303,11
1kmX400Y304,5
1kmX400Y311,5
1kmX400Y312,18
1kmX400Y313,5
1kmX400Y323,5
1kmX400Y328,5
1kmX400Y339,5
1kmX400Y340,5
1kmX400Y342,5
1kmX400Y360,5
1kmX400Y364,5
1kmX400Y365,5
1kmX400Y371,5
1kmX400Y372,44
1kmX400Y373,43
1kmX400Y374,156
1kmX400Y375,102
1kmX400Y376,55
1kmX400Y377,166
1kmX400Y378,5
1kmX400Y387,5
1kmX400Y389,5
1kmX400Y392,5
1kmX400Y393,14
1kmX400Y394,5
1kmX400Y395,5
1kmX401Y252,5
1kmX401Y253,13
1kmX401Y254,5
1kmX401Y258,5
1kmX401Y260,5
1kmX401Y262,23
1kmX401Y263,27
1kmX401Y264,260
1kmX401Y266,5
1kmX401Y272,5
1kmX401Y273,17
1kmX401Y274,5
1kmX401Y278,125
1kmX401Y279,17
1kmX401Y280,5
1kmX401Y281,5
1kmX401Y283,5
1kmX401Y287,336
1kmX401Y288,383
1kmX401Y289,13
1kmX401Y290,5
1kmX401Y292,5
1kmX401Y294,5
1kmX401Y295,5
1kmX401Y296,5
1kmX401Y297,5
1kmX401Y298,17
1kmX401Y299,5
1kmX401Y300,17
1kmX401Y301,5
1kmX401Y302,247
1kmX401Y303,13
1kmX401Y305,5
1kmX401Y309,5
1kmX401Y312,18
1kmX401Y313,5
1kmX401Y317,5
1kmX401Y321,5
1kmX401Y329,5
1kmX401Y339,19
1kmX401Y347,5
1kmX401Y359,39
1kmX401Y364,5
1kmX401Y365,5
1kmX401Y367,5
1kmX401Y369,5
1kmX401Y370,15
1kmX401Y372,16
1kmX401Y373,61
1kmX401Y374,308
1kmX401Y375,672
1kmX401Y376,28
1kmX401Y378,5
1kmX401Y379,5
1kmX401Y380,5
1kmX401Y381,5
1kmX401Y382,5
1kmX401Y389,5
1kmX401Y393,5
1kmX401Y395,5
1kmX401Y396,5
1kmX402Y252,5
1kmX402Y253,5
1kmX402Y254,5
1kmX402Y258,5
1kmX402Y260,5
1kmX402Y261,5
1kmX402Y262,5
1kmX402Y263,11
1kmX402Y264,77
1kmX402Y265,5
1kmX402Y266,5
1kmX402Y268,5
1kmX402Y271,5
1kmX402Y273,87
1kmX402Y274,5
1kmX402Y275,5
1kmX402Y276,48
1kmX402Y277,5
1kmX402Y278,5
1kmX402Y279,16
1kmX402Y280,5
1kmX402Y281,5
1kmX402Y284,5
1kmX402Y285,17
1kmX402Y286,12
1kmX402Y287,5
1kmX402Y288,129
1kmX402Y289,5
1kmX402Y290,21
1kmX402Y291,5
1kmX402Y292,5
1kmX402Y294,5
1kmX402Y297,5
1kmX402Y298,5
1kmX402Y299,243
1kmX402Y300,16
1kmX402Y302,5
1kmX402Y303,21
1kmX402Y304,11
1kmX402Y305,5
1kmX402Y308,15
1kmX402Y309,13
1kmX402Y311,18
1kmX402Y312,154
1kmX402Y313,175
1kmX402Y314,5
1kmX402Y315,5
1kmX402Y328,5
1kmX402Y329,11
1kmX402Y332,5
1kmX402Y336,5
1kmX402Y339,22
1kmX402Y340,15
1kmX402Y346,5
1kmX402Y347,5
1kmX402Y365,17
1kmX402Y366,16
1kmX402Y369,5
1kmX402Y370,5
1kmX402Y374,41
1kmX402Y375,5
1kmX402Y376,48
1kmX402Y378,5
1kmX402Y379,5
1kmX402Y381,5
1kmX402Y394,5
1kmX402Y395,5
1kmX402Y396,5
1kmX403Y253,5
1kmX403Y254,12
1kmX403Y255,5
1kmX403Y257,11
1kmX403Y258,5
1kmX403Y259,45
1kmX403Y260,5
1kmX403Y267,5
1kmX403Y268,5
1kmX403Y271,5
1kmX403Y272,23
1kmX403Y273,27
1kmX403Y274,5
1kmX403Y275,5
1kmX403Y277,5
1kmX403Y278,5
1kmX403Y279,14
1kmX403Y280,45
1kmX403Y281,217
1kmX403Y282,5
1kmX403Y283,14
1kmX403Y286,5
1kmX403Y288,5
1kmX403Y289,5
1kmX403Y290,5
1kmX403Y291,5
1kmX403Y292,5
1kmX403Y293,5
1kmX403Y294,5
1kmX403Y295,5
1kmX403Y296,5
1kmX403Y297,5
1kmX403Y298,5
1kmX403Y299,50
1kmX403Y300,5
1kmX403Y301,5
1kmX403Y303,5
1kmX403Y304,5
1kmX403Y305,5
1kmX403Y306,5
1kmX403Y307,5
1kmX403Y309,5
1kmX403Y310,5
1kmX403Y311,17
1kmX403Y312,20
1kmX403Y314,16
1kmX403Y321,5
1kmX403Y322,5
1kmX403Y327,5
1kmX403Y328,5
1kmX403Y329,5
1kmX403Y330,5
1kmX403Y336,5
1kmX403Y337,5
1kmX403Y338,5
1kmX403Y339,5
1kmX403Y340,5
1kmX403Y341,5
1kmX403Y345,5
1kmX403Y355,5
1kmX403Y358,5
1kmX403Y365,5
1kmX403Y366,5
1kmX403Y367,5
1kmX403Y368,14
1kmX403Y369,5
1kmX403Y370,5
1kmX403Y373,5
1kmX403Y374,27
1kmX403Y375,21
1kmX403Y376,13
1kmX403Y378,5
1kmX403Y380,5
1kmX403Y382,20
1kmX403Y383,5
1kmX403Y385,5
1kmX403Y387,5
1kmX403Y396,17
1kmX403Y397,5
1kmX404Y252,5
1kmX404Y253,5
1kmX404Y254,5
1kmX404Y255,11
1kmX404Y256,5
1kmX404Y257,5
1kmX404Y258,5
1kmX404Y259,5
1kmX404Y260,5
1kmX404Y266,5
1kmX404Y267,5
1kmX404Y268,16
1kmX404Y270,5
1kmX404Y271,5
1kmX404Y272,14
1kmX404Y273,22
1kmX404Y275,5
1kmX404Y276,5
1kmX404Y277,5
1kmX404Y278,13
1kmX404Y279,85
1kmX404Y280,15
1kmX404Y281,35
1kmX404Y282,15
1kmX404Y283,5
1kmX404Y284,324
1kmX404Y285,19
1kmX404Y286,5
1kmX404Y287,5
1kmX404Y288,14
1kmX404Y291,5
1kmX404Y294,5
1kmX404Y296,5
1kmX404Y298,5
1kmX404Y301,5
1kmX404Y302,5
1kmX404Y303,5
1kmX404Y304,11
1kmX404Y305,5
1kmX404Y306,5
1kmX404Y307,14
1kmX404Y308,5
1kmX404Y313,11
1kmX404Y314,19
1kmX404Y323,5
1kmX404Y327,5
1kmX404Y328,5
1kmX404Y337,5
1kmX404Y338,20
1kmX404Y339,11
1kmX404Y340,16
1kmX404Y341,5
1kmX404Y344,17
1kmX404Y345,5
1kmX404Y346,5
1kmX404Y362,5
1kmX404Y365,5
1kmX404Y366,5
1kmX404Y367,5
1kmX404Y371,5
1kmX404Y374,22
1kmX404Y375,5
1kmX404Y376,5
1kmX404Y377,5
1kmX404Y378,5
1kmX404Y380,5
1kmX404Y382,5
1kmX404Y383,5
1kmX404Y384,5
1kmX404Y387,5
1kmX404Y388,5
1kmX404Y396,5
1kmX404Y397,5
1kmX405Y252,5
1kmX405Y253,5
1kmX405Y254,5
1kmX405Y255,5
1kmX405Y258,5
1kmX405Y259,5
1kmX405Y265,5
1kmX405Y266,5
1kmX405Y273,5
1kmX405Y274,5
1kmX405Y275,5
1kmX405Y276,5
1kmX405Y277,17
1kmX405Y278,12
1kmX405Y279,100
1kmX405Y280,19
1kmX405Y281,30
1kmX405Y282,11
1kmX405Y283,12
1kmX405Y284,652
1kmX405Y285,54
1kmX405Y286,5
1kmX405Y289,5
1kmX405Y293,5
1kmX405Y296,5
1kmX405Y299,5
1kmX405Y300,5
1kmX405Y302,5
1kmX405Y303,5
1kmX405Y304,5
1kmX405Y313,5
1kmX405Y315,5
1kmX405Y316,16
1kmX405Y323,5
1kmX405Y324,5
1kmX405Y327,5
1kmX405Y337,5
1kmX405Y341,31
1kmX405Y343,12
1kmX405Y344,13
1kmX405Y345,5
1kmX405Y348,5
1kmX405Y355,5
1kmX405Y359,5
1kmX405Y360,5
1kmX405Y363,5
1kmX405Y365,5
1kmX405Y369,13
1kmX405Y379,5
1kmX405Y383,5
1kmX405Y384,5
1kmX405Y385,5
1kmX405Y386,5
1kmX405Y387,12
1kmX406Y252,5
1kmX406Y254,5
1kmX406Y272,5
1kmX406Y273,5
1kmX406Y275,5
1kmX406Y276,11
1kmX406Y277,197
1kmX406Y278,129
1kmX406Y279,556
1kmX406Y280,1064
1kmX406Y281,1140
1kmX406Y282,476
1kmX406Y283,94
1kmX406Y284,5
1kmX406Y285,16
1kmX406Y287,5
1kmX406Y292,5
1kmX406Y293,5
1kmX406Y298,5
1kmX406Y299,5
1kmX406Y302,5
1kmX406Y305,5
1kmX406Y312,5
1kmX406Y314,5
1kmX406Y316,20
1kmX406Y317,5
1kmX406Y323,15
1kmX406Y324,5
1kmX406Y325,5
1kmX406Y327,206
1kmX406Y328,5
1kmX406Y340,5
1kmX406Y341,5
1kmX406Y342,5
1kmX406Y343,5
1kmX406Y354,14
1kmX406Y355,5
1kmX406Y356,5
1kmX406Y358,5
1kmX406Y359,26
1kmX406Y360,5
1kmX406Y363,11
1kmX406Y364,5
1kmX406Y374,5
1kmX406Y375,5
1kmX406Y376,5
1kmX406Y377,5
1kmX406Y378,5
1kmX406Y379,5
1kmX406Y382,5
1kmX406Y385,5
1kmX406Y386,5
1kmX406Y388,5
1kmX406Y398,5
1kmX407Y251,5
1kmX407Y252,5
1kmX407Y254,20
1kmX407Y256,5
1kmX407Y269,5
1kmX407Y273,5
1kmX407Y274,19
1kmX407Y276,5
1kmX407Y277,5
1kmX407Y278,5
1kmX407Y279,607
1kmX407Y280,1741
1kmX407Y281,1722
1kmX407Y282,649
1kmX407Y283,43
1kmX407Y284,5
1kmX407Y286,5
1kmX407Y287,5
1kmX407Y289,5
1kmX407Y290,5
1kmX407Y292,12
1kmX407Y293,5
1kmX407Y294,5
1kmX407Y295,5
1kmX407Y297,5
1kmX407Y306,5
1kmX407Y309,5
1kmX407Y310,5
1kmX407Y311,5
1kmX407Y312,5
1kmX407Y313,5
1kmX407Y315,5
1kmX407Y316,5
1kmX407Y318,5
1kmX407Y320,5
1kmX407Y324,59
1kmX407Y325,11
1kmX407Y326,5
1kmX407Y328,5
1kmX407Y341,25
1kmX407Y342,5
1kmX407Y343,5
1kmX407Y344,5
1kmX407Y356,5
1kmX407Y357,5
1kmX407Y358,5
1kmX407Y359,5
1kmX407Y360,43
1kmX407Y361,5
1kmX407Y362,5
1kmX407Y374,5
1kmX407Y378,5
1kmX407Y379,83
1kmX407Y380,5
1kmX407Y381,5
1kmX407Y382,5
1kmX407Y385,54
1kmX407Y386,5
1kmX407Y398,5
1kmX407Y399,5
1kmX408Y251,5
1kmX408Y252,5
1kmX408Y253,5
1kmX408Y254,52
1kmX408Y255,5
1kmX408Y271,5
1kmX408Y272,13
1kmX408Y273,71
1kmX408Y274,5
1kmX408Y275,20
1kmX408Y277,5
1kmX408Y278,17
1kmX408Y279,13
1kmX408Y280,540
1kmX408Y281,1538
1kmX408Y282,140
1kmX408Y283,36
1kmX408Y284,5
1kmX408Y286,5
1kmX408Y287,5
1kmX408Y288,5
1kmX408Y290,5
1kmX408Y293,5
1kmX408Y294,5
1kmX408Y297,5
1kmX408Y299,5
1kmX408Y306,5
1kmX408Y308,5
1kmX408Y309,5
1kmX408Y310,5
1kmX408Y311,23
1kmX408Y313,5
1kmX408Y316,5
1kmX408Y317,5
1kmX408Y319,20
1kmX408Y321,5
1kmX408Y322,5
1kmX408Y324,5
1kmX408Y327,5
1kmX408Y329,5
1kmX408Y335,5
1kmX408Y340,13
1kmX408Y341,31
1kmX408Y342,26
1kmX408Y343,28
1kmX408Y344,5
1kmX408Y349,5
1kmX408Y352,5
1kmX408Y353,5
1kmX408Y356,13
1kmX408Y357,19
1kmX408Y358,5
1kmX408Y359,5
1kmX408Y360,66
1kmX408Y361,5
1kmX408Y363,5
1kmX408Y364,5
1kmX408Y378,5
1kmX408Y379,5
1kmX408Y380,5
1kmX408Y381,5
1kmX408Y382,26
1kmX408Y383,5
1kmX408Y385,5
1kmX408Y392,5
1kmX408Y399,5
1kmX409Y253,13
1kmX409Y254,25
1kmX409Y272,5
1kmX409Y273,24
1kmX409Y274,35
1kmX409Y275,31
1kmX409Y276,5
1kmX409Y277,5
1kmX409Y280,15
1kmX409Y281,330
1kmX409Y282,233
1kmX409Y283,5
1kmX409Y289,5
1kmX409Y291,5
1kmX409Y292,5
1kmX409Y293,5
1kmX409Y295,5
1kmX409Y296,99
1kmX409Y297,5
1kmX409Y298,20
1kmX409Y299,5
1kmX409Y304,5
1kmX409Y308,5
1kmX409Y309,5
1kmX409Y310,5
1kmX409Y311,5
1kmX409Y315,5
1kmX409Y316,5
1kmX409Y317,5
1kmX409Y318,5
1kmX409Y320,5
1kmX409Y321,12
1kmX409Y322,5
1kmX409Y324,5
1kmX409Y325,5
1kmX409Y326,5
1kmX409Y327,5
1kmX409Y335,5
1kmX409Y336,5
1kmX409Y341,5
1kmX409Y342,17
1kmX409Y343,51
1kmX409Y344,25
1kmX409Y347,5
1kmX409Y352,12
1kmX409Y353,15
1kmX409Y354,5
1kmX409Y355,5
1kmX409Y356,439
1kmX409Y357,5
1kmX409Y358,16
1kmX409Y359,5
1kmX409Y360,11
1kmX409Y361,5
1kmX409Y363,5
1kmX409Y365,5
1kmX409Y368,14
1kmX409Y380,13
1kmX409Y386,15
1kmX410Y250,5
1kmX410Y253,5
1kmX410Y272,5
1kmX410Y273,21
1kmX410Y274,14
1kmX410Y275,35
1kmX410Y276,5
1kmX410Y279,5
1kmX410Y280,15
1kmX410Y281,5
1kmX410Y282,11
1kmX410Y283,5
